attempt_id,submission_type,submitted_at,duration_s,item_id,item_type,domain,subdomain,is_anchor,is_scored,student_answer,item_score,confidence,answered_at
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q13,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""B""",0.00,2,2026-02-07 03:05:43.582568+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,2,2026-02-07 03:05:54.668252+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""A""",0.00,2,2026-02-07 03:05:54.668252+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-07 03:06:09.307936+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,2,2026-02-07 03:06:15.265968+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-07 03:06:32.097259+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-07 03:06:39.571992+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""B""",0.00,2,2026-02-07 03:06:50.650236+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-07 03:07:49.557573+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-07 03:07:56.481346+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-07 03:08:05.03649+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-07 03:08:12.641299+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-07 03:08:33.924108+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,3,2026-02-07 03:08:37.149344+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,3,2026-02-07 03:09:23.833822+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-07 03:10:00.716607+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-07 03:10:08.624367+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,t,t,"""E""",0.00,3,2026-02-07 03:10:22.316216+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,t,t,"""A""",100.00,3,2026-02-07 03:10:30.800744+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,t,t,"""A""",100.00,3,2026-02-07 03:10:33.799182+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q31,,Risk and Return Knowledge,Stock Market Function,t,t,"""B""",0.00,3,2026-02-07 03:10:42.64991+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,t,t,"""C""",100.00,3,2026-02-07 03:10:45.344948+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q33,,Risk and Return Knowledge,Probability (% to Count),t,t,"""C""",100.00,2,2026-02-07 03:11:09.3237+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q34,,Risk and Return Knowledge,Diversification Effect,t,t,"""B""",100.00,2,2026-02-07 03:11:10.71288+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q35,,Risk and Return Knowledge,Risk-Return Relationship,t,t,"""B""",0.00,2,2026-02-07 03:11:20.548254+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q36,,Risk and Return Knowledge,Diversification Principle,t,t,"""A""",100.00,3,2026-02-07 03:11:32.929077+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q38,,Risk and Return Knowledge,Inflation Protection,t,t,"""B""",0.00,2,2026-02-07 03:11:43.400891+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q37,,Risk and Return Knowledge,Insurance Types,t,t,"""B""",0.00,3,2026-02-07 03:11:43.400891+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,t,t,"""B""",0.00,3,2026-02-07 03:12:21.796799+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,t,t,"""B""",100.00,3,2026-02-07 03:12:28.914415+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q40,,Risk and Return Knowledge,2008 Financial Crisis,t,t,"""B""",100.00,2,2026-02-07 03:12:30.197305+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,t,t,"""B""",0.00,3,2026-02-07 03:12:39.915161+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),t,t,"""C""",0.00,2,2026-02-07 03:12:44.103514+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),t,t,"""B""",0.00,2,2026-02-07 03:12:44.103514+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,t,t,"""B""",0.00,2,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q32_Lower_MCQ,Lower_MCQ,Investment & Risk,Long-Term Asset Returns,f,t,"""A""",100.00,2,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q31_Lower_MCQ,Lower_MCQ,Investment & Risk,Stock Market Function,f,t,"""A""",100.00,3,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q29_Lower_MCQ,Lower_MCQ,Investment & Risk,Interest Rates & Bonds,f,t,"""B""",0.00,2,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q37_Lower_MCQ,Lower_MCQ,Investment & Risk,Insurance Types,f,t,"""C""",0.00,2,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,t,t,"""B""",0.00,3,2026-02-07 03:12:58.633053+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q14_Lower_MCQ,Lower_MCQ,Risk Management,Diversification Principle,f,t,"""A""",100.00,3,2026-02-07 03:13:06.238299+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q12_Lower_MCQ,Lower_MCQ,Risk Management,Health Insurance Purpose,f,t,"""A""",100.00,3,2026-02-07 03:13:24.362307+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q2_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Borrowing/Mortgages,f,t,"""A""",100.00,3,2026-02-07 03:13:32.646984+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q5_Open_Diagnose,Open_Diagnose,Borrowing & Credit,Emergency Fund,f,t,"""C, three or more months of expenses gives enough financial cushion to cover essentials during job loss or emergencies, while smaller amounts are typically not sufficient. """,100.00,3,2026-02-07 03:17:29.926027+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q8_Open_Diagnose,Open_Diagnose,Borrowing & Credit,Auto Loans,f,t,"""C, Both the interest rate and down payment can be negotiated, since lenders can adjust rate based on creditworthiness and accept different down payment amounts to reduce risk. """,100.00,2,2026-02-07 03:19:03.702641+00
e83c00f2-b2b6-480d-88da-26f42b72be69,pre,2026-02-07 03:24:34.298+00,1332,Q39_Open_Diagnose,Open_Diagnose,Investment & Risk,Stocks vs Bonds Risk,f,t,"""They are not always riskier than bonds, some bonds like high yields or long term, can carry significant risks. Risk can depend on specific investment, not just whether its stock or bond. """,100.00,2,2026-02-07 03:21:28.06483+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,t,t,"""C""",0.00,3,2026-02-04 23:56:27.730214+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,t,t,"""A""",0.00,3,2026-02-04 23:59:49.482443+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""C""",0.00,2,2026-02-05 00:00:28.09429+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q12,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,3,2026-02-05 00:00:39.946303+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q13,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,3,2026-02-05 00:04:29.462298+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,3,2026-02-05 00:04:55.140143+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:05:11.989219+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:05:38.291615+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:05:49.321632+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-05 00:05:57.614478+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-05 00:06:47.738111+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""A""",100.00,3,2026-02-05 00:08:25.403249+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:08:39.29913+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,3,2026-02-05 00:09:31.809664+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:09:39.85872+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:09:45.690311+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:09:56.793893+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-05 00:10:22.032028+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-05 00:10:35.548654+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,3,2026-02-05 00:10:58.401025+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""B""",,3,2026-02-05 00:12:00.558564+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,t,t,"""A""",0.00,3,2026-02-05 00:12:15.878855+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,t,t,"""A""",100.00,3,2026-02-05 00:13:07.764191+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,t,t,"""A""",100.00,3,2026-02-05 00:13:18.586734+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q31,,Risk and Return Knowledge,Stock Market Function,t,t,"""B""",0.00,2,2026-02-05 00:15:33.555458+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,t,t,"""B""",0.00,3,2026-02-05 00:15:56.04818+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q33,,Risk and Return Knowledge,Probability (% to Count),t,t,"""C""",100.00,3,2026-02-05 00:16:07.617951+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q34,,Risk and Return Knowledge,Diversification Effect,t,t,"""B""",100.00,3,2026-02-05 00:17:05.967228+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q35,,Risk and Return Knowledge,Risk-Return Relationship,t,t,"""C""",0.00,3,2026-02-05 00:17:46.424554+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q36,,Risk and Return Knowledge,Diversification Principle,t,t,"""A""",100.00,3,2026-02-05 00:18:24.241838+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q37,,Risk and Return Knowledge,Insurance Types,t,t,"""C""",100.00,3,2026-02-05 00:18:45.445699+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q38,,Risk and Return Knowledge,Inflation Protection,t,t,"""D""",100.00,3,2026-02-05 00:18:59.751058+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,t,t,"""A""",100.00,3,2026-02-05 00:21:01.232052+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,t,t,"""B""",100.00,3,2026-02-05 00:22:05.985248+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q40,,Risk and Return Knowledge,2008 Financial Crisis,t,t,"""B""",100.00,1,2026-02-05 00:22:46.887966+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,t,t,"""C""",100.00,2,2026-02-05 00:23:00.852808+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),t,t,"""A""",0.00,3,2026-02-05 00:23:36.727619+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),t,t,"""B""",0.00,2,2026-02-05 00:23:59.99486+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,t,t,"""B""",0.00,2,2026-02-05 00:26:45.138633+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,t,t,"""A""",100.00,3,2026-02-05 00:27:56.151418+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q29_Lower_MCQ,Lower_MCQ,Investment & Risk,Interest Rates & Bonds,f,t,"""C""",0.00,3,2026-02-05 00:28:23.726651+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q6_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Inflation (Lowering),f,t,"""A""",100.00,3,2026-02-05 00:28:38.077769+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q32_Lower_MCQ,Lower_MCQ,Investment & Risk,Long-Term Asset Returns,f,t,"""A""",100.00,3,2026-02-05 00:29:33.30959+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q11_Lower_MCQ,Lower_MCQ,Risk Management,Diversification (Stock vs Fund),f,t,"""A""",100.00,3,2026-02-05 00:29:47.597046+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q7_Lower_MCQ,Lower_MCQ,Borrowing & Credit,Inflation (Fixed Income),f,t,"""A""",100.00,3,2026-02-05 00:30:31.579441+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q40_Same_MCQ,Same_MCQ,Investment & Risk,2008 Financial Crisis,f,t,"""B""",100.00,3,2026-02-05 00:30:40.189063+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q14_Higher_MCQ,Higher_MCQ,Risk Management,Diversification Principle,f,t,"""A""",100.00,3,2026-02-05 00:31:02.685609+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q10_Open_Diagnose,Open_Diagnose,Borrowing & Credit,Credit Reports,f,t,"""I do not believe that employers use credit scores to screen applicants. I believe that job applications consider a resume and other factors, other than your credit score, and not sure if it is completely legal. """,100.00,2,2026-02-05 00:31:40.329907+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q1_Open_Diagnose,Open_Diagnose,Borrowing & Credit,Compound Interest,f,t,"""Even if the money grew there would be $10 taken off of the account due to the interest. """,100.00,3,2026-02-05 00:33:59.091225+00
e8c71b32-2d82-4a09-b999-a7137a795786,pre,2026-02-05 00:35:48.539+00,2360,Q35_Open_Diagnose,Open_Diagnose,Investment & Risk,Risk-Return Relationship,f,t,"""It depends on the person and if someone is trying tohelp me out and I see that they are true in their word I might accept. To me it depends on the level of trust I have for someone.""",100.00,3,2026-02-05 00:35:15.361645+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,t,t,"""A""",100.00,2,2026-02-08 19:14:13.659197+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,t,t,"""D""",0.00,2,2026-02-08 19:14:49.058132+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""C""",0.00,2,2026-02-08 19:14:55.944828+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q12,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""A""",100.00,2,2026-02-08 19:15:05.261765+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q13,,Behavioral and Risk Management Knowledge,Insurance,t,t,"""D""",0.00,2,2026-02-08 19:15:12.856679+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,t,t,"""B""",100.00,2,2026-02-08 19:15:18.671342+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-08 19:15:26.692032+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-08 19:15:47.441086+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-08 19:15:57.625641+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-08 19:16:04.626911+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-08 19:16:12.042072+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,t,t,"""C""",0.00,2,2026-02-08 19:16:19.926587+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-08 19:16:25.059197+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-08 19:16:40.110296+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-08 19:16:50.945076+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""C""",,2,2026-02-08 19:16:59.826017+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-08 19:17:08.015257+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-08 19:17:17.071563+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-08 19:17:27.992028+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""A""",,2,2026-02-08 19:17:38.691979+00
e971efdc-2bc3-4897-a955-5c5312d694b0,pre,2026-02-08 19:19:19.985+00,306,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,t,f,"""D""",,2,2026-02-08 19:17:47.435056+00
