attempt_id,submission_type,item_id,question_stem,domain,subdomain,response_type,student_answer,score,confidence,answered_at
ea4ea633-e8e5-4a7f-b0dc-42b5ff94007f,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,Because the lender is taking less risk on a shorter mortgage.,50.00,3,2026-02-05 21:37:50.179235+00
ea4ea633-e8e5-4a7f-b0dc-42b5ff94007f,pre,Q38_Open_Diagnose,"You were asked: Which investment best protects purchasing power during sudden high inflation? Options were A) 10-year fixed bond, B) Bank CD, C) 25-year fixed mortgage (debt), D) House with fixed mortgage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Inflation Protection,diagnose,"With a fixed rate mortgage, your monthly payments stay the same, but you’re paying them back with cheaper future dollars.",50.00,3,2026-02-05 21:36:51.879195+00
ea4ea633-e8e5-4a7f-b0dc-42b5ff94007f,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,"B, because they are trying to most likely save money in their retirement fun but costs are so expensive it is hard to save.",50.00,3,2026-02-05 21:35:41.45188+00
ea96803e-3d0c-4c7c-9e54-32222c3008fd,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,It is shorter because you are borrowing money for less time.,50.00,2,2026-02-02 18:14:10.020883+00
ea96803e-3d0c-4c7c-9e54-32222c3008fd,pre,Q36_Open_Confirm,"You were asked whether saving money in more than one place reduces the risk of losing everything. You answered ""True,"" which is correct. In 1-2 sentences, explain why spreading your savings across multiple places is safer.",Investment & Risk,Diversification Principle,confirm,"It is safer because it reduces risk. If one bank account has a problem, you do not lose all of your money. ",50.00,2,2026-02-02 18:15:26.496623+00
ea96803e-3d0c-4c7c-9e54-32222c3008fd,pre,Q9_Open_Confirm,"You were asked about the primary advantage of making a household budget. You answered ""ensures funds are available for bill paying and saving,"" which is correct. In 1-2 sentences, explain how a budget helps achieve this.",Borrowing & Credit,Budgeting,confirm,A budget ensures funds are available for bill paying and saving by planning how income is spent before the money is used,50.00,2,2026-02-02 18:15:00.557488+00
eaa323a5-7f8d-44f1-805a-4667d93c4046,pre,Q10_Open_Confirm,"You were asked which statement about credit reports is FALSE. You correctly identified that ""your credit report is provided by a single source"" is false. In 1-2 sentences, explain why this statement is false.",Borrowing & Credit,Credit Reports,confirm,"Your credit report can come from multiple sources whether its from spending at a store, buying a house, buying groceries, paying things back in time, etc.",50.00,2,2026-02-02 23:24:06.033197+00
eaa323a5-7f8d-44f1-805a-4667d93c4046,pre,Q39_Open_Diagnose,"You were asked: Are stocks generally riskier than bonds? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Stocks vs Bonds Risk,diagnose,"I don’t know if this is true, but in my own experience I believe stocks are less riskier than bonds. I have learned more about stocks so I trust my own capability to know when things are risky or not, but I do not know much about bonds.",50.00,2,2026-02-02 23:23:01.764341+00
eaa323a5-7f8d-44f1-805a-4667d93c4046,pre,Q9_Open_Confirm,"You were asked about the primary advantage of making a household budget. You answered ""ensures funds are available for bill paying and saving,"" which is correct. In 1-2 sentences, explain how a budget helps achieve this.",Borrowing & Credit,Budgeting,confirm,"If you keep a budget, things won’t go over the spending amount so that there will always be enough funds to pay for bills and enought to save in a separate account.",50.00,2,2026-02-02 23:24:50.893154+00
eadf8ea1-499b-418d-91a7-af8c89ca3245,pre,Q11_Open_Confirm,"You were asked whether buying a single company's stock is safer than a stock mutual fund. You answered ""False,"" which is correct. In 1-2 sentences, explain why a mutual fund is generally safer than a single stock.",Risk Management,Diversification (Stock vs Fund),confirm,im not sure,50.00,2,2026-02-04 00:31:24.771783+00
eadf8ea1-499b-418d-91a7-af8c89ca3245,pre,Q35_Open_Diagnose,"You were asked: If someone offers you the chance to make a lot of money, is there also likely a chance you could lose a lot? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Risk-Return Relationship,diagnose,yiou have to spend money to make money so you could lose a lot,50.00,2,2026-02-04 00:31:24.771783+00
eadf8ea1-499b-418d-91a7-af8c89ca3245,pre,Q36_Open_Diagnose,"You were asked: Is it less likely you'll lose all your money if you save it in more than one place? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Diversification Principle,diagnose,i actually think it's true. because it will be in separate places ,50.00,3,2026-02-04 00:31:24.771783+00
eb7f893e-dcf3-4994-bc3a-4de6667b1cd9,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,I chose B because people usually don't plan on having to go to the emergency room and everyone goes to the doctor's for visits. While the other options are important as well it is important to focus on daily life.,50.00,2,2026-02-02 21:26:09.064468+00
eb7f893e-dcf3-4994-bc3a-4de6667b1cd9,pre,Q13_Open_Confirm,"You were asked what a home insurance deductible represents. You answered ""the amount you pay before insurance covers damages,"" which is correct. In 1-2 sentences, explain how a deductible works when you file a claim.",Risk Management,Insurance Deductible,confirm,A deductible works when you file a claim by the insurance showing how much they are willing to pay and you pay the amount you owe.,50.00,1,2026-02-02 21:27:24.279473+00
eb7f893e-dcf3-4994-bc3a-4de6667b1cd9,pre,Q31_Open_Confirm,"You were asked what the stock market does. You answered ""brings together buyers and sellers of stocks,"" which is correct. In 1-2 sentences, explain why this function is important.",Investment & Risk,Stock Market Function,confirm,This function is important because then how would people know to buy stocks.,50.00,1,2026-02-02 21:29:04.288774+00
ec1df9f3-511b-44c1-85e1-0a64482aa0c8,pre,Q36_Open_Diagnose,"You were asked: Is it less likely you'll lose all your money if you save it in more than one place? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Diversification Principle,diagnose,Diversified investments generate less risk and allow for losses to be absorbed,50.00,3,2026-02-08 21:00:44.356271+00
ec1e962d-de25-4ecd-b353-c2b07e7c44d7,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,They fall as bonds and interest rates are inversely related. ,50.00,3,2026-02-09 05:49:20.007867+00
ec1e962d-de25-4ecd-b353-c2b07e7c44d7,pre,Q32_Open_Diagnose,"You were asked: Over a long time period (10-20 years), which asset normally gives the highest return? Options were A) Savings accounts, B) Bonds, C) Stocks. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Long-Term Asset Returns,diagnose,"Stocks give you the highest return as with stocks because of the risk you take the market generally rewards you with profit if your investments are well coordinated, by investing in stocks though riskier you have the opportunity to receive greater benefit.",50.00,3,2026-02-09 05:46:16.978793+00
ec37f58a-7c43-4204-b163-e6a33601e864,pre,Q30_Open_Diagnose,"You were asked: An investment with a high return is likely to be high risk. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Risk-Return Tradeoff,diagnose,"False, because it has high returns, but it doesn't always have to be a high risk.",50.00,2,2026-02-06 17:03:13.060165+00
ec37f58a-7c43-4204-b163-e6a33601e864,pre,Q36_Open_Diagnose,"You were asked: Is it less likely you'll lose all your money if you save it in more than one place? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Diversification Principle,diagnose,"False, because you can put in savings or invest or stocks.",50.00,2,2026-02-06 17:05:25.076639+00
ec37f58a-7c43-4204-b163-e6a33601e864,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,An increase in employment would lower inflation because money would be going to thre employees.,50.00,1,2026-02-06 17:01:50.320692+00
ec830597-86d0-4ad4-8258-98e27653d0ef,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,"Usually, in a higher monthly payment, the interest is lower since they're getting their return faster. In a 30 year period the interest rate will be higher becuase your getting the money back to them in 30 years.",50.00,3,2026-02-08 18:57:05.922032+00
ed6ca357-cf92-499c-8954-022e0a4c228f,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,I do not think that employers have acsess to your credit score. That would be an invasion of privacy and is not public information,50.00,3,2026-02-03 20:31:45.348617+00
ee173569-e2dd-4d8a-8084-962ed6eee119,pre,Q10_Open_Diagnose,"You were asked: Which statement about credit reports is FALSE? Options were A) Employers use them to screen applicants, B) They include a credit worthiness assessment, C) They are provided by a single source. You answered [student's answer] with high confidence, indicating you thought that statement was false. In 1-2 sentences, explain your reasoning.",Borrowing & Credit,Credit Reports,diagnose,It would be considered discriminatory to base a job application on a factor that does not represent the employee's capability of doing the job.,50.00,3,2026-02-05 03:32:36.132167+00
ee173569-e2dd-4d8a-8084-962ed6eee119,pre,Q38_Open_Diagnose,"You were asked: Which investment best protects purchasing power during sudden high inflation? Options were A) 10-year fixed bond, B) Bank CD, C) 25-year fixed mortgage (debt), D) House with fixed mortgage. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Inflation Protection,diagnose,"The best option is the fixed bond because it is an asset that is not adjusted for inflation. When inflation is high, interest rates are also high. ",50.00,2,2026-02-05 03:35:12.576351+00
ee173569-e2dd-4d8a-8084-962ed6eee119,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,"The auto lender does not determine interest rates; the Fed does. He can however, negotiate how much he pays monthly for his car loan. ",50.00,3,2026-02-05 03:34:21.144831+00
eff29bec-edee-49c8-8e06-57a9695b5f13,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,"Routine health care, is usually cheaper then other medical bills, and therefore can be easier paid by health insurance companies.",50.00,1,2026-02-04 19:17:24.856144+00
eff29bec-edee-49c8-8e06-57a9695b5f13,pre,Q31_Open_Confirm,"You were asked what the stock market does. You answered ""brings together buyers and sellers of stocks,"" which is correct. In 1-2 sentences, explain why this function is important.",Investment & Risk,Stock Market Function,confirm,It is important as it is trustworthy and lowers the risk of the individuals or companies getting scammed.,50.00,1,2026-02-04 19:21:04.526594+00
eff29bec-edee-49c8-8e06-57a9695b5f13,pre,Q39_Open_Confirm,"You were asked whether stocks are generally riskier than bonds. You answered ""True,"" which is correct. In 1-2 sentences, explain why stocks are considered riskier than bonds.",Investment & Risk,Stocks vs Bonds Risk,confirm,"Bonds you get a constant give back whether that give back is high or not depends on what the bond is and it can change, but you still always receive some sort of percentage. While Stocks you are at risk of not getting any give back at all.",50.00,1,2026-02-04 19:19:22.167345+00
f0ce898b-f5a4-4058-87eb-607a13f452a2,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,"A) To match the increase of interest which the government needs to pay out, the price of bonds would have to increase as well. ",50.00,3,2026-02-09 03:14:00.592282+00
f0ce898b-f5a4-4058-87eb-607a13f452a2,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"B) low inflation means prices are still increasing, just at a slow pace. ",50.00,3,2026-02-09 03:11:41.864536+00
f0ce898b-f5a4-4058-87eb-607a13f452a2,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,He could negotiate his interest rate if he has a good enough credit score. ,50.00,3,2026-02-09 03:10:25.174254+00
f1d12714-9dbd-4e4a-8768-c8a24f57e475,pre,Q38_Open_Confirm,"You were asked which investment best protects purchasing power during sudden high inflation. You answered ""a house financed with a fixed-rate mortgage,"" which is correct. In 1-2 sentences, explain why this protects against inflation.",Investment & Risk,Inflation Protection,confirm,"Maria can afford up to $1,500 per month for housing. A 15-year mortgage at 6% would cost $1,400/month. A 30-year mortgage at 6.5% would cost $1,100/month. If she wants to pay the least total amount over the life of the loan, which should she choose?",50.00,3,2026-02-02 16:34:57.851703+00
f1e8edbe-fcc0-4f45-90fe-854b398e05f3,pre,Q12_Open_Confirm,"You were asked about the primary function of health insurance. You answered ""protect against large unexpected medical bills,"" which is correct. In 1-2 sentences, explain why this is the main purpose of health insurance.",Risk Management,Health Insurance Purpose,confirm,"Health insurance is supposed to help you with the expensive medical bills that are unexpected. Risk will spread, but will immensely help with the cost of medical bills.",50.00,3,2026-02-02 17:04:31.264148+00
f1e8edbe-fcc0-4f45-90fe-854b398e05f3,pre,Q33_Open_Confirm,"You were asked: If 1,000 people each buy a lottery ticket with a 1% chance of winning, how many winners would you expect? You answered ""10,"" which is correct. In 1-2 sentences, explain how you calculated this.",Investment & Risk,Probability (% to Count),confirm,1000 x .01 = 10,50.00,2,2026-02-02 17:06:48.371189+00
f1e8edbe-fcc0-4f45-90fe-854b398e05f3,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,I thought about lowering inflation and the slow rate of price rising. Although that doesn't mean that a good policy would ensure a slower increase in prices.,50.00,1,2026-02-02 17:01:59.954476+00
f280bb5e-0e40-4149-bd5a-9787d7073c33,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,"I'm pretty sure they state the same. I might've answered incorrectly when it was first asked. I'm not really sure, but that was my guess based on how I think bonds might work.",50.00,3,2026-02-07 22:48:45.559358+00
f280bb5e-0e40-4149-bd5a-9787d7073c33,pre,Q3_Open_Diagnose,"You were asked: High inflation means that the cost of living is increasing rapidly. True or false? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation,diagnose,High inflation can cause different consequences besides just cost of living increases. The statement seemed too exclusive.,50.00,2,2026-02-07 22:46:58.609185+00
f280bb5e-0e40-4149-bd5a-9787d7073c33,pre,Q8_Open_Diagnose,"You were asked: What can Jayden likely negotiate with an auto loan lender? Options were A) Interest rate only, B) Down payment only, C) Both, D) Neither. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Auto Loans,diagnose,"I don't know what [student's answer] means but I'm pretty sure I answered both. It was a guess, but I'm pretty sure people negotiate those. I don't own a car though.",50.00,3,2026-02-07 22:48:00.130313+00
f2867473-8be8-4bcc-ba23-5d563545cdb6,pre,Q2_Open_Confirm,"You were asked whether a 15-year mortgage has higher monthly payments but lower total interest than a 30-year mortgage. You answered ""True,"" which is correct. In 1-2 sentences, explain why total interest is lower on the shorter mortgage.",Borrowing & Credit,Borrowing/Mortgages,confirm,"You are making less payments over a span of 15 years. As a result, there are less interest payments.",50.00,1,2026-02-02 22:46:31.473392+00
f2867473-8be8-4bcc-ba23-5d563545cdb6,pre,Q30_Open_Confirm,"You were asked whether high-return investments are likely to be high risk. You answered ""True,"" which is correct. In 1-2 sentences, explain why high returns are usually associated with high risk.",Investment & Risk,Risk-Return Tradeoff,confirm,"It is the principle in finance that the higher the risk, the greater the reward. However, this also means the greater the chance for loss. ",50.00,1,2026-02-02 22:47:35.856076+00
f2867473-8be8-4bcc-ba23-5d563545cdb6,pre,Q3_Open_Confirm,"You were asked whether high inflation means the cost of living is increasing rapidly. You answered ""True,"" which is correct. In 1-2 sentences, explain what inflation means and how it affects everyday life.",Borrowing & Credit,Inflation,confirm,"Inflation means the cost of living increases overall. This would be an increase in taxes, as well as groceries and other daily necessities.",50.00,2,2026-02-02 22:45:17.673114+00
f294de3c-f300-4571-b29e-a1c0e2bc68fe,pre,Q30_Open_Confirm,"You were asked whether high-return investments are likely to be high risk. You answered ""True,"" which is correct. In 1-2 sentences, explain why high returns are usually associated with high risk.",Investment & Risk,Risk-Return Tradeoff,confirm,"If people put their money into an asset with a high reward, there is still a high risk as they are only putting their money into one asset. A high reward is more an effect for people having faith in a high risk investment.",50.00,2,2026-02-05 21:10:29.198307+00
f294de3c-f300-4571-b29e-a1c0e2bc68fe,pre,Q40_Open_Confirm,"You were asked about a key factor in the 2007-2008 financial crisis. You answered ""widespread failure to properly assess and manage financial risk,"" which is correct. In 1-2 sentences, explain how poor risk management contributed to the crisis.",Investment & Risk,2008 Financial Crisis,confirm,People didn't consider the risk of their investments and were overspending. This led to many people losing their money due to the inflation that occurred also around that time.,50.00,2,2026-02-05 21:15:15.150047+00
f2d8b9ff-321b-4afb-95f8-adc85600dc22,pre,Q10_Open_Confirm,"You were asked which statement about credit reports is FALSE. You correctly identified that ""your credit report is provided by a single source"" is false. In 1-2 sentences, explain why this statement is false.",Borrowing & Credit,Credit Reports,confirm,"I'm unsure how to explain because I don't know too much about credit reports, but I assume people have multiple sources instead of just relying on 1.",50.00,1,2026-02-04 00:42:35.309757+00
f2d8b9ff-321b-4afb-95f8-adc85600dc22,pre,Q13_Open_Confirm,"You were asked what a home insurance deductible represents. You answered ""the amount you pay before insurance covers damages,"" which is correct. In 1-2 sentences, explain how a deductible works when you file a claim.",Risk Management,Insurance Deductible,confirm,They review your claim and give you the money that they owe.,50.00,1,2026-02-04 00:42:35.309757+00
f2d8b9ff-321b-4afb-95f8-adc85600dc22,pre,Q7_Open_Confirm,"You were asked which group has the greatest problem during high inflation. You answered ""retirees living on a fixed income,"" which is correct. In 1-2 sentences, explain why fixed-income retirees struggle most during inflation.",Borrowing & Credit,Inflation (Fixed Income),confirm,"Retirees living on a fixed income may struggle the most because when you retire you put aside a certain amount of income to live comfortably without having to worry about going back to work, so with the rise of inflation, that could cause living expenses to get very expensive to the point where you might have to go back into the workforce.",50.00,1,2026-02-04 00:42:35.309757+00
f3785b23-528b-43e1-836e-052236412329,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,"when interest rates rise, bonds offer higher yields making them less wantable\n",50.00,3,2026-02-07 21:00:13.79512+00
f3785b23-528b-43e1-836e-052236412329,pre,Q31_Open_Diagnose,"You were asked: What does the stock market do? Options were A) Results in gains for investors, B) Guarantees investors a profit, C) Brings buyers and sellers together. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Stock Market Function,diagnose,price is based on supply and demand which depends on how much investors come together,50.00,3,2026-02-07 21:01:38.279557+00
f3785b23-528b-43e1-836e-052236412329,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,ppl with fixed income will be making the same amount as before no matter the inflation rate ,50.00,3,2026-02-07 20:59:13.569904+00
f3bea241-95ef-46b6-8be3-53e1091a61e8,pre,Q32_Open_Confirm,"You were asked which asset normally gives the highest return over a long time period like 10-20 years. You answered ""stocks,"" which is correct. In 1-2 sentences, explain why stocks tend to outperform savings accounts and bonds over long periods.",Investment & Risk,Long-Term Asset Returns,confirm,i really dont know to be honest.,50.00,1,2026-02-07 22:28:02.831495+00
f3bea241-95ef-46b6-8be3-53e1091a61e8,pre,Q33_Open_Diagnose,"You were asked: If 1,000 people buy lottery tickets with a 1% chance of winning, how many winners would you expect? Options were A) 5, B) 8, C) 10, D) 12. You answered [student's answer] with high confidence. In 1-2 sentences, explain how you arrived at that answer.",Investment & Risk,Probability (% to Count),diagnose,5 because it was the lowest option i could choose.,50.00,1,2026-02-07 22:27:01.805819+00
f3bea241-95ef-46b6-8be3-53e1091a61e8,pre,Q34_Open_Confirm,"You were asked whether spreading money among different assets increases, decreases, or maintains risk. You answered ""decreases,"" which is correct. In 1-2 sentences, explain why diversification reduces risk.",Investment & Risk,Diversification Effect,confirm,because if you lose money in one asset you still that retained value in the other assets you still own.\n,50.00,2,2026-02-07 22:27:30.598322+00
f530d35d-8db4-484e-84e1-9931b7dfab48,pre,Q12_Open_Diagnose,"You were asked: What is the primary function of health insurance? Options were A) Protect against large unexpected bills, B) Cover routine health care, C) Pay for elective procedures. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Risk Management,Health Insurance Purpose,diagnose,"Health insurance is usually there to cover routine health care. Often, people are encouraged to pay for health care because the price can cover many emergencies and routine check-ups on one's health.",50.00,1,2026-02-07 19:33:04.724591+00
f530d35d-8db4-484e-84e1-9931b7dfab48,pre,Q6_Open_Diagnose,"You were asked: A successful effort to lower inflation would likely be accompanied by which of the following? Options were A) A decrease in the general level of prices, B) A slower increase in prices, C) An increase in employment. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Lowering),diagnose,"A decrease in general prices would allow people to make more money, adding more money into the economy to use. An increase in inflation would increase prices, decreasing the amount of money circulating within an economy.",50.00,3,2026-02-07 19:30:43.259303+00
f530d35d-8db4-484e-84e1-9931b7dfab48,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,"Living on a fixed income means that their income doesn't change regardless of circumstances, so if the value of their fixed income is decreasing due to inflation, they are going to have more problems.",50.00,3,2026-02-07 19:31:38.561615+00
f53ef19d-adc3-4a9e-8cc2-479149134d4c,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,as interest rates go up the prices of bonds also go up due to the fact that they’re worth more money and more people would want to buy them. A case of supply and demand,50.00,2,2026-02-05 05:14:55.277096+00
f53ef19d-adc3-4a9e-8cc2-479149134d4c,pre,Q40_Open_Diagnose,"You were asked: What was a key factor in the 2007-2008 financial crisis? Options were A) Strong regulation, B) Failure to manage risk, C) High savings rates, D) Low borrowing. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,2008 Financial Crisis,diagnose,It is A because they were handing out mortgages left to right to people without knowing who could pay what ultimately leaving the housing market to crash.,50.00,3,2026-02-05 05:15:37.281376+00
f53ef19d-adc3-4a9e-8cc2-479149134d4c,pre,Q5_Open_Diagnose,"You were asked: How much should Lyle have set aside for emergency savings? The options were A) $200 or so, B) One month's rent, C) Three or more months of expenses. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Emergency Fund,diagnose,I believe it is B due to the fact that next month lyle could lose his job. Since he lost his job he has no income coming in so that money he saved can pay for his rent so he still has a place to live.,50.00,2,2026-02-05 05:13:22.689161+00
f5ab0424-eeb3-4b50-bc19-0ba6c8226193,pre,Q29_Open_Diagnose,"You were asked: If interest rates rise, what typically happens to bond prices? Options were A) They rise, B) They fall, C) They stay the same, D) No relationship. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Interest Rates & Bonds,diagnose,They fall (option C) because they become they become less attractive compared to other bonds that might have lower.,50.00,2,2026-02-07 00:34:04.918295+00
f5ab0424-eeb3-4b50-bc19-0ba6c8226193,pre,Q38_Open_Confirm,"You were asked which investment best protects purchasing power during sudden high inflation. You answered ""a house financed with a fixed-rate mortgage,"" which is correct. In 1-2 sentences, explain why this protects against inflation.",Investment & Risk,Inflation Protection,confirm,"Because even during a sudden increase in inflation, they would still pay the same interest, so it would not really affect them, they are basically protected from sudden fluctuations.",50.00,3,2026-02-07 00:36:32.351878+00
f5ab0424-eeb3-4b50-bc19-0ba6c8226193,pre,Q7_Open_Diagnose,"You were asked: Which group would have the greatest problem during periods of high inflation? Options were A) Young working couples, B) Older working couples saving for retirement, C) Retirees on a fixed income. You answered [student's answer] with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Borrowing & Credit,Inflation (Fixed Income),diagnose,"I believe that C (Fixed income) are the ones that would suffer the most, since they live on a fixed or static income, which means that even if things get more expensive, they'll still have the same income, causing them to maybe not have enough to live on those prices.",50.00,3,2026-02-07 00:30:55.234835+00
f68f45f1-a00a-4519-8d7c-10bf2595d20d,pre,Q11_Open_Confirm,"You were asked whether buying a single company's stock is safer than a stock mutual fund. You answered ""False,"" which is correct. In 1-2 sentences, explain why a mutual fund is generally safer than a single stock.",Risk Management,Diversification (Stock vs Fund),confirm,"a mutual fund takes money from multiple investors while a single stock takes money from only one, so generally it is again better to put your eggs in multiple baskets opposed to just one as multiple people can grow your money in different ways while one person can only grow your money in one way.",50.00,3,2026-02-07 20:12:55.973036+00
f68f45f1-a00a-4519-8d7c-10bf2595d20d,pre,Q36_Open_Diagnose,"You were asked: Is it less likely you'll lose all your money if you save it in more than one place? You answered ""False"" with high confidence. In 1-2 sentences, explain your reasoning for that answer.",Investment & Risk,Diversification Principle,diagnose,"I believe that you won't lose all your money if you spread it between multiple places because you wouldn't be putting all of your eggs in one basket, if all your money is in one company then that company goes bankrupt you're in trouble. However, if you have your money spread between companies and only one of those companies goes bankrupt then you have other things to fall back on. ",50.00,3,2026-02-07 20:06:23.04659+00
