response_id,attempt_id,item_id,anchor_item_id,domain,subdomain,type,variant_type,raw_answer,score,confidence,ai_confidence,created_at
8d86dc38-d3c9-4590-9b8a-2b039a8b0064,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,2,,2026-04-18 18:50:16.391331+00
b1969cac-6dbb-46c4-a072-d05e3899df3d,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,2,,2026-04-18 18:50:57.029719+00
ce154631-962c-4fcd-8c04-ba19f3ceeaf3,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""A""",100.00,2,,2026-04-18 18:51:37.332043+00
9eba6a75-2307-4809-be78-d2a2b7114f0b,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""B""",0.00,2,,2026-04-18 18:51:46.239361+00
62f70cd3-e650-4397-97be-8f134f0ebf81,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,2,,2026-04-18 18:51:54.277315+00
27fcab60-537e-4068-a2d3-b926b0c8dd93,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""E""",0.00,2,,2026-04-18 18:52:11.612388+00
5c993575-297f-49dd-bcf3-fb2f4266b4bc,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,2,,2026-04-18 18:52:18.855905+00
aa9b7482-7cf2-415c-8e43-04be53b72ab5,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,2,,2026-04-18 18:52:28.251993+00
45c291bf-e08a-4b30-aca9-25a6c8c5dadd,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""B""",100.00,2,,2026-04-18 18:52:38.259873+00
a6a0d8f5-4ccb-43fe-8623-a2ac700a3610,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""A""",0.00,2,,2026-04-18 18:52:49.549258+00
b9ba9598-6f2c-46f7-8476-c941028ac24c,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""D""",0.00,3,,2026-04-18 18:53:42.55849+00
08077773-e410-4bc4-8939-537c5eef761c,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""D""",0.00,3,,2026-04-18 18:53:46.022982+00
263bf3d7-aed0-4c83-b290-ee0d1afeebf7,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""C""",100.00,2,,2026-04-18 18:54:00.18423+00
11823159-0f88-4322-a4f5-f5d4a3c6b09a,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""A""",100.00,2,,2026-04-18 18:54:17.498838+00
7caf0128-1678-4284-ae7b-217ecb1d4b70,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q6_Lower_MCQ,Q6,Borrowing & Credit,Inflation (Lowering),multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-18 18:54:23.517495+00
8b117849-f293-4489-b01a-521d90ead833,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q36_Lower_MCQ,Q36,Investment & Risk,Diversification Principle,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-18 18:54:29.535679+00
e60e3bea-ada7-44df-8689-11cedd0c274d,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q3_Lower_MCQ,Q3,Borrowing & Credit,Inflation,multiple_choice,Lower_MCQ,"""D""",0.00,2,,2026-04-18 18:54:37.862435+00
251fe35f-b732-4432-8000-513903b1f791,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q5_Lower_MCQ,Q5,Borrowing & Credit,Emergency Fund,multiple_choice,Lower_MCQ,"""A""",100.00,2,,2026-04-18 18:54:43.497034+00
27484e94-f8db-4a82-bedd-cf25ba81d4e0,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q29_Lower_MCQ,Q29,Investment & Risk,Interest Rates & Bonds,multiple_choice,Lower_MCQ,"""B""",0.00,2,,2026-04-18 18:54:50.798071+00
24c33a00-74b8-4dc3-bf59-047e41bc4407,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q7_Open_Diagnose,Q7,Borrowing & Credit,Inflation (Fixed Income),short_answer,Open_Diagnose,"""retirees on a fixed income would have the greatest problem during high inflation because their income stays the same while the costs of goods and services rise""",50.00,2,,2026-04-18 18:55:25.952417+00
cff96c62-a5c8-40b2-adcc-62b6bd0ef9f3,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q12_Open_Diagnose,Q12,Risk Management,Health Insurance Purpose,short_answer,Open_Diagnose,"""i chose that answer because i thought health insurance mainly helps coder regular medical visits and everyday care costs. i didn’t fully consider that it’s main purpose is to protect people from unexpected medical expenses """,50.00,2,,2026-04-18 18:57:17.35295+00
6d6bce64-8baf-44d4-a4cd-6a779bb9274a,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q30_Open_Diagnose,Q30,Investment & Risk,Risk-Return Tradeoff,short_answer,Open_Diagnose,"""i chose false because i thought some investments could offer high returns without much risk if they were stable """,50.00,2,,2026-04-18 18:59:43.072563+00
d6048d50-5ade-4679-a5da-e4e9e0ba7b21,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q10_Open_Confirm,Q10,Borrowing & Credit,Credit Reports,short_answer,Open_Confirm,"""it’s false because credit reports are compiled from multiple credit bureaus, not just one. each bureau has different information so credit reports may vary""",50.00,2,,2026-04-18 19:01:45.422999+00
f4d33b17-f478-41b0-b16a-cc0aba704cb3,b2786bbf-e21a-49c8-ba06-6419a6ae6c03,Q11_Open_Confirm,Q11,Risk Management,Diversification (Stock vs Fund),short_answer,Open_Confirm,"""a mutual fund is generally safer because it spreads your money across many different stocks, which reduces the impact if one company performs poorly. buying a single stock has more risk due to the depending on only the success of one company""",50.00,2,,2026-04-18 19:04:21.338852+00
66ae79ad-cea7-4809-9ea6-fa2e1fbf2bce,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:13:56.429985+00
b1c66da5-8675-4faf-9af4-bc7e1e49a07f,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:14:54.274047+00
e58144eb-497e-4531-a47c-3e5c88253120,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:15:49.640361+00
2ce0c113-b90a-4580-9aae-c66fdf9712ce,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:16:03.886429+00
e8326662-ed7e-4c32-aec0-360ca7294b22,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:17:42.229334+00
ef397808-aed9-423a-ab71-033ca8508823,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:17:52.366521+00
865ce8ca-5d56-4a06-8f3a-7d8a86c53357,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-18 15:18:17.400247+00
61b78493-3f8a-4169-8efc-e514416d855d,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-18 15:18:29.938771+00
e22108fd-4aba-4eb5-bfb0-decdee0055c7,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,2,,2026-04-18 15:22:04.897094+00
33309b3c-7432-458b-bdc2-d72142a41652,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-18 15:23:55.009696+00
f967817c-0d41-45cc-86ba-a27aa82e600b,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-18 15:24:00.372913+00
46483c8a-8ec6-4401-b5d0-e3e1414a7c02,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""B""",0.00,2,,2026-04-18 15:24:45.923568+00
f72a360f-6651-4b72-8ec8-72bada990083,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-18 15:25:36.710411+00
7fbf0610-45c8-495e-94be-d87ede05bb8c,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-18 15:25:49.133507+00
43fa35ba-ffb1-49b7-8407-36b038286954,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-18 15:26:12.151287+00
cf467554-1c37-44b3-84f4-0c7dfdba4387,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-18 15:26:17.429973+00
d1537127-2b0c-4cca-b654-f63b63bc19ee,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-18 15:26:27.849984+00
224ac614-27a8-4889-99f3-5ae8b9a373e4,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-18 15:27:11.785496+00
0a0febe3-f388-4b65-aec7-a03b2b421f6b,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-18 15:27:18.116105+00
d9622315-1538-4725-aee8-31b9c18ec1d2,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,3,,2026-04-18 15:27:28.383854+00
a679d292-15bc-4f02-976a-a904c275f7cb,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-18 15:27:41.630471+00
4fc60e86-3d9b-4359-a393-026c909840cd,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:29:31.222683+00
e7508f1a-19ef-4ab5-8fed-fb15407873fc,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:30:04.932277+00
32b416bb-27c7-4ece-80b7-fdbee3f5ab25,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:30:07.767341+00
2584c3b4-a57e-4f72-94d0-22ffc903a171,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:30:18.836272+00
13c62a9c-c0f5-4568-bcac-5ddc6afd363d,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:31:14.233266+00
fd5ba0a2-d3fa-4fb4-b369-dc3d0030d0da,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,3,,2026-04-18 15:32:07.305146+00
cbff98be-d39b-43cc-83aa-35a15197f560,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:40:55.729816+00
05b53943-a55c-466e-9071-1559fd435a02,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:42:01.652649+00
5032a074-cf1b-4701-b38e-14f021736e32,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:43:59.285815+00
1ee30fb6-0f7c-4e78-b73b-c67eae491bc9,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:44:13.446302+00
c2980267-310e-42a1-81d6-8e26c7fce28d,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""D""",100.00,2,,2026-04-18 15:45:42.567899+00
8a474493-89b9-4b66-8ec6-efb57e190910,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:49:40.598139+00
7dc360a9-8495-4efb-acb2-58c49715f976,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:50:03.416783+00
940c7082-e8fd-4e3e-ab1a-beb4f19e95be,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q40,,Risk and Return Knowledge,2008 Financial Crisis,multiple_choice,,"""B""",100.00,3,,2026-04-18 15:50:36.904528+00
ff99ae5d-a1b8-4f7b-85c3-a1cb5579c957,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:52:13.250315+00
9a652034-3ad0-4839-a716-6b5181335805,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),multiple_choice,,"""B""",100.00,3,,2026-04-18 15:52:34.06142+00
6f7eacb5-dfef-4185-ac37-499608dfeb08,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),multiple_choice,,"""C""",100.00,3,,2026-04-18 15:54:10.67843+00
cd69c22f-03ae-4712-9001-9a2d278fb5ee,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,multiple_choice,,"""C""",100.00,3,,2026-04-18 15:55:41.178602+00
af073cd8-2bbf-4910-9f2e-db205721b226,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,multiple_choice,,"""A""",100.00,3,,2026-04-18 15:56:16.967075+00
e59e881a-806f-44f7-add7-2acea10e6b11,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q3_Higher_MCQ,Q3,Borrowing & Credit,Inflation,multiple_choice,Higher_MCQ,"""B""",100.00,3,,2026-04-18 15:56:28.233978+00
ba9d677a-0ee1-4ef6-8761-18908da5005d,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q11_Higher_MCQ,Q11,Risk Management,Diversification (Stock vs Fund),multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-18 15:58:10.323427+00
7154c2db-7c24-4b9f-a61a-63d5ff5dabab,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q14_Higher_MCQ,Q14,Risk Management,Diversification Principle,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-18 15:58:34.741837+00
2d37a3e4-6759-4afb-8ea7-218267eeba51,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q30_Higher_MCQ,Q30,Investment & Risk,Risk-Return Tradeoff,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-18 15:58:46.924998+00
41fbcbda-1003-4104-b272-ef9a5bce153e,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q36_Higher_MCQ,Q36,Investment & Risk,Diversification Principle,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-18 15:59:00.513071+00
7a5efb91-5ef9-4dee-9c3b-f583dccee5e8,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q35_Higher_MCQ,Q35,Investment & Risk,Risk-Return Relationship,multiple_choice,Higher_MCQ,"""A""",100.00,3,,2026-04-18 15:59:40.268576+00
4197366e-5f03-40cc-bfdb-748444725b87,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q39_Higher_MCQ,Q39,Investment & Risk,Stocks vs Bonds Risk,multiple_choice,Higher_MCQ,"""B""",100.00,3,,2026-04-18 16:00:34.837176+00
3d968027-8bbe-4506-bc6d-3403d0d55100,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q7_Higher_MCQ,Q7,Borrowing & Credit,Inflation (Fixed Income),multiple_choice,Higher_MCQ,"""B""",100.00,3,,2026-04-18 16:00:53.347966+00
b94d33e2-d046-4216-b479-3aa3a11514a4,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q2_Open_Diagnose,Q2,Borrowing & Credit,Borrowing/Mortgages,short_answer,Open_Diagnose,"""I said it would be less because during the 30 year period, the interest is spread across a longer time and could potentially have an increased accrued balance.""",50.00,2,,2026-04-18 16:01:35.093274+00
701955c2-5202-446c-ba8d-df7ad29e2118,b29bc6e2-5f0c-4e62-a06c-6c25236c645c,Q38_Open_Confirm,Q38,Investment & Risk,Inflation Protection,short_answer,Open_Confirm,"""The house would increase in value since the inflation had increased, and it also has a fixed debt.""",50.00,2,,2026-04-18 16:02:23.344565+00
d27c1c1a-f93f-4ed8-8b07-1fe72ca65eec,b2e25064-d350-4b87-b973-3ec96a34f89e,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,multiple_choice,,"""A""",100.00,3,,2026-04-17 20:04:33.71868+00
7b2d26fb-aee4-4c80-8620-191245b66e8f,b2e25064-d350-4b87-b973-3ec96a34f89e,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,multiple_choice,,"""C""",100.00,3,,2026-04-19 02:01:18.08167+00
499e0675-c8c1-4e99-a10a-f22bf3b8867c,b2e25064-d350-4b87-b973-3ec96a34f89e,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-19 02:01:44.897539+00
d5c010d5-ed91-461d-8264-1467513e1fa4,b2e25064-d350-4b87-b973-3ec96a34f89e,Q12,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:01:56.868129+00
d6ca1a54-652b-44aa-857a-769032c5fb71,b2e25064-d350-4b87-b973-3ec96a34f89e,Q13,,Behavioral and Risk Management Knowledge,Insurance,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:02:08.534478+00
e077a6ba-4edf-4109-a487-b7c904bd68a3,b2e25064-d350-4b87-b973-3ec96a34f89e,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,multiple_choice,,"""B""",100.00,3,,2026-04-19 02:02:19.934877+00
60469b75-3035-48c8-bec2-73e324a008f8,b2e25064-d350-4b87-b973-3ec96a34f89e,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,3,,2026-04-19 02:02:29.876947+00
dfaa9106-9105-43e8-9657-6f02ae449bc2,b2e25064-d350-4b87-b973-3ec96a34f89e,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-19 02:02:46.060182+00
245e1e5e-a37a-4d78-8447-574b7b6c5c1f,b2e25064-d350-4b87-b973-3ec96a34f89e,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-19 02:02:59.35341+00
eeb73ad0-0105-4566-9d1b-76d917162732,b2e25064-d350-4b87-b973-3ec96a34f89e,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,1,,2026-04-19 02:03:13.584756+00
fc7002b0-7538-477c-b23e-5a76bdff1e7f,b2e25064-d350-4b87-b973-3ec96a34f89e,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-19 02:03:40.472481+00
f5d0b522-5e77-4061-9db3-7177b0d3b7b5,b2e25064-d350-4b87-b973-3ec96a34f89e,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:03:50.080121+00
8714bbf2-838d-49a7-b1e7-869cfe918c5f,b2e25064-d350-4b87-b973-3ec96a34f89e,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-19 02:04:09.323263+00
4554409c-21be-48a3-88a1-d5d226e71e6b,b2e25064-d350-4b87-b973-3ec96a34f89e,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,2,,2026-04-19 02:04:46.635849+00
faff3cf2-c1b3-47c1-b19c-f2d2955a0513,b2e25064-d350-4b87-b973-3ec96a34f89e,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""A""",,3,,2026-04-19 02:05:03.179296+00
1cecfc32-5f53-4b76-badb-8c0ecdd04aae,b2e25064-d350-4b87-b973-3ec96a34f89e,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 02:05:15.552989+00
f68c2372-7d82-451f-91de-fe05713be859,b2e25064-d350-4b87-b973-3ec96a34f89e,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,3,,2026-04-19 02:05:27.338163+00
e5d2185e-fe55-4b12-aeff-78e16502c4e1,b2e25064-d350-4b87-b973-3ec96a34f89e,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-19 02:05:40.034668+00
211b1ab1-b5a3-4331-b80b-e71a955f2ab9,b2e25064-d350-4b87-b973-3ec96a34f89e,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""D""",,2,,2026-04-19 02:11:03.100789+00
91bb96c0-a1bb-48dd-94a3-b6542ab476ff,b2e25064-d350-4b87-b973-3ec96a34f89e,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""C""",,2,,2026-04-19 02:15:53.783968+00
1aca5a99-9fbe-4813-a113-1241e2ff3000,b2e25064-d350-4b87-b973-3ec96a34f89e,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,multiple_choice,,"""B""",,2,,2026-04-19 02:16:08.401311+00
8491fb58-f5c0-425c-b44b-39c433201509,b2e25064-d350-4b87-b973-3ec96a34f89e,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,multiple_choice,,"""B""",100.00,3,,2026-04-19 02:16:21.762722+00
89aa5a3c-2704-41f5-ad69-51574db34fb4,b2e25064-d350-4b87-b973-3ec96a34f89e,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:16:35.979517+00
74f2fdf2-4ba1-45a1-94bf-6c4bafcc1894,b2e25064-d350-4b87-b973-3ec96a34f89e,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:16:47.605289+00
7247b2da-e830-4822-8f66-705920a37d5e,b2e25064-d350-4b87-b973-3ec96a34f89e,Q31,,Risk and Return Knowledge,Stock Market Function,multiple_choice,,"""C""",100.00,2,,2026-04-19 02:17:01.162004+00
b5814f57-0b52-459e-b0a1-8298c8f33948,b2e25064-d350-4b87-b973-3ec96a34f89e,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,multiple_choice,,"""C""",100.00,3,,2026-04-19 02:19:15.87561+00
90f5c4f4-6974-4d49-84cc-9cc6352eb448,b2e25064-d350-4b87-b973-3ec96a34f89e,Q33,,Risk and Return Knowledge,Probability (% to Count),multiple_choice,,"""C""",100.00,2,,2026-04-19 02:19:28.609878+00
9aa5b318-765a-432f-b9ad-a2a3fa868445,b2e25064-d350-4b87-b973-3ec96a34f89e,Q34,,Risk and Return Knowledge,Diversification Effect,multiple_choice,,"""B""",100.00,3,,2026-04-19 02:19:40.605974+00
a3b627d6-4a2e-4ddc-b875-c4e9f41cab90,b2e25064-d350-4b87-b973-3ec96a34f89e,Q35,,Risk and Return Knowledge,Risk-Return Relationship,multiple_choice,,"""A""",100.00,2,,2026-04-19 02:19:54.706082+00
f125dfa6-eb63-44ec-b33e-fe15c88562aa,b2e25064-d350-4b87-b973-3ec96a34f89e,Q36,,Risk and Return Knowledge,Diversification Principle,multiple_choice,,"""A""",100.00,2,,2026-04-19 02:20:08.457493+00
59b6dadb-cace-4010-83d1-0752926de439,b2e25064-d350-4b87-b973-3ec96a34f89e,Q37,,Risk and Return Knowledge,Insurance Types,multiple_choice,,"""C""",100.00,1,,2026-04-19 02:20:18.010511+00
b786ab00-543f-464d-a812-071385a724fb,b2e25064-d350-4b87-b973-3ec96a34f89e,Q38,,Risk and Return Knowledge,Inflation Protection,multiple_choice,,"""A""",0.00,1,,2026-04-19 02:20:31.268068+00
98982997-983f-4bb4-8d16-9f0d37bd55cf,b2e25064-d350-4b87-b973-3ec96a34f89e,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,multiple_choice,,"""A""",100.00,3,,2026-04-19 02:20:41.348368+00
