user_id,attempt_id,wave,item_id,anchor_item_id,domain,subdomain,score,confidence,correct
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,2,1
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,2,1
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,3,1
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,0.00,2,0
f58d556e-8120-44bb-849d-4cfc0a45e6c2,de2ca257-984b-4473-9ccd-fd2c29b7ee9c,pre,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,29ecf543-e447-4230-86d2-56111abbcbb5,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,0.00,1,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q31,,Risk and Return Knowledge,Stock Market Function,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,1,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q33,,Risk and Return Knowledge,Probability (% to Count),100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q35,,Risk and Return Knowledge,Risk-Return Relationship,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q37,,Risk and Return Knowledge,Insurance Types,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,2,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,0.00,1,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q40,,Risk and Return Knowledge,2008 Financial Crisis,100.00,2,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),0.00,1,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,0.00,1,0
f5d0b8e1-7c50-4a2d-9865-edb56bd7920c,187ac183-aef8-4ae9-8dfc-970bdd928b1c,pre,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,0.00,2,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q22,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q23,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q24,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q25,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q26,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q27,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q28,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q29,,Risk and Return Knowledge,Interest Rates & Bonds,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q3,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q30,,Risk and Return Knowledge,Risk-Return Tradeoff,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q31,,Risk and Return Knowledge,Stock Market Function,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q32,,Risk and Return Knowledge,Long-Term Asset Returns,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q33,,Risk and Return Knowledge,Probability (% to Count),0.00,1,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q34,,Risk and Return Knowledge,Diversification Effect,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q35,,Risk and Return Knowledge,Risk-Return Relationship,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q36,,Risk and Return Knowledge,Diversification Principle,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q37,,Risk and Return Knowledge,Insurance Types,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q38,,Risk and Return Knowledge,Inflation Protection,0.00,1,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q39,,Risk and Return Knowledge,Stocks vs Bonds Risk,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q4,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Interest,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q40,,Risk and Return Knowledge,2008 Financial Crisis,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q5,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Emergency Fund,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q6,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Lowering),0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q7,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Inflation (Fixed Income),100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q8,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Auto Loans,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,cb184458-5e7e-4ef0-ad6d-33ae2790357d,post,Q9,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Budgeting,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q1,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Compound Interest,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q10,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Credit Reports,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q11,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q12,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q13,,Behavioral and Risk Management Knowledge,Insurance,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q14,,Behavioral and Risk Management Knowledge,Risk Diversification,100.00,3,1
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q15,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q16,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q17,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q18,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q19,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q2,,"Borrowing, Interest Rates, and Financial Numeracy Knowledge",Borrowing/Mortgages,0.00,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q20,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
f5ef1800-1b0a-4c19-8681-2705777ba700,e5496b6a-07cd-475e-a18d-bff4dfd1adb0,pre,Q21,,Behavioral and Risk Management Knowledge,Financial Attitudes and Preferences,,3,0
